source_abs;target_abs;kind;title;year;season;episode;tmdb_id;tag;collision
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/15.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e15.mp4;tv_show;Paw Patrol;2013;9;15;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/16.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e16.mp4;tv_show;Paw Patrol;2013;9;16;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/17.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e17.mp4;tv_show;Paw Patrol;2013;9;17;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/18.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e18.mp4;tv_show;Paw Patrol;2013;9;18;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/19.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e19.mp4;tv_show;Paw Patrol;2013;9;19;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/1.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e01.mp4;tv_show;Paw Patrol;2013;9;1;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/20.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e20.mp4;tv_show;Paw Patrol;2013;9;20;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/21.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e21.mp4;tv_show;Paw Patrol;2013;9;21;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/22.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e22.mp4;tv_show;Paw Patrol;2013;9;22;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/23.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e23.mp4;tv_show;Paw Patrol;2013;9;23;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/24.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e24.mp4;tv_show;Paw Patrol;2013;9;24;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/25.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e25.mp4;tv_show;Paw Patrol;2013;9;25;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/26.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e26.mp4;tv_show;Paw Patrol;2013;9;26;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/2.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e02.mp4;tv_show;Paw Patrol;2013;9;2;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/3.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e03.mp4;tv_show;Paw Patrol;2013;9;3;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/4.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e04.mp4;tv_show;Paw Patrol;2013;9;4;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/5.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e05.mp4;tv_show;Paw Patrol;2013;9;5;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/6.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e06.mp4;tv_show;Paw Patrol;2013;9;6;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/7.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e07.mp4;tv_show;Paw Patrol;2013;9;7;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/8.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e08.mp4;tv_show;Paw Patrol;2013;9;8;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S09/9.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 09/Paw Patrol (2013) - s09e09.mp4;tv_show;Paw Patrol;2013;9;9;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/10.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e10.mp4;tv_show;Paw Patrol;2013;10;10;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/11.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e11.mp4;tv_show;Paw Patrol;2013;10;11;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/12.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e12.mp4;tv_show;Paw Patrol;2013;10;12;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/13.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e13.mp4;tv_show;Paw Patrol;2013;10;13;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/14.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e14.mp4;tv_show;Paw Patrol;2013;10;14;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/15.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e15.mp4;tv_show;Paw Patrol;2013;10;15;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/16.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e16.mp4;tv_show;Paw Patrol;2013;10;16;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/17.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e17.mp4;tv_show;Paw Patrol;2013;10;17;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/18.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e18.mp4;tv_show;Paw Patrol;2013;10;18;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/19.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e19.mp4;tv_show;Paw Patrol;2013;10;19;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/1.mkv;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e01.mkv;tv_show;Paw Patrol;2013;10;1;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/20.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e20.mp4;tv_show;Paw Patrol;2013;10;20;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/21.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e21.mp4;tv_show;Paw Patrol;2013;10;21;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/22.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e22.mp4;tv_show;Paw Patrol;2013;10;22;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/23.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e23.mp4;tv_show;Paw Patrol;2013;10;23;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/24.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e24.mp4;tv_show;Paw Patrol;2013;10;24;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/25.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e25.mp4;tv_show;Paw Patrol;2013;10;25;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/26.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e26.mp4;tv_show;Paw Patrol;2013;10;26;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/2.mkv;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e02.mkv;tv_show;Paw Patrol;2013;10;2;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/3.mkv;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e03.mkv;tv_show;Paw Patrol;2013;10;3;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/4.mkv;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e04.mkv;tv_show;Paw Patrol;2013;10;4;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/5.mkv;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e05.mkv;tv_show;Paw Patrol;2013;10;5;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/6.mkv;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e06.mkv;tv_show;Paw Patrol;2013;10;6;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/7.mkv;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e07.mkv;tv_show;Paw Patrol;2013;10;7;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/8.mkv;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e08.mkv;tv_show;Paw Patrol;2013;10;8;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S10/9.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 10/Paw Patrol (2013) - s10e09.mp4;tv_show;Paw Patrol;2013;10;9;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S11/10.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 11/Paw Patrol (2013) - s11e10.mp4;tv_show;Paw Patrol;2013;11;10;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S11/11.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 11/Paw Patrol (2013) - s11e11.mp4;tv_show;Paw Patrol;2013;11;11;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S11/12.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 11/Paw Patrol (2013) - s11e12.mp4;tv_show;Paw Patrol;2013;11;12;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S11/13.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 11/Paw Patrol (2013) - s11e13.mp4;tv_show;Paw Patrol;2013;11;13;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S11/1.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 11/Paw Patrol (2013) - s11e01.mp4;tv_show;Paw Patrol;2013;11;1;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S11/2.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 11/Paw Patrol (2013) - s11e02.mp4;tv_show;Paw Patrol;2013;11;2;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S11/3.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 11/Paw Patrol (2013) - s11e03.mp4;tv_show;Paw Patrol;2013;11;3;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S11/4.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 11/Paw Patrol (2013) - s11e04.mp4;tv_show;Paw Patrol;2013;11;4;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S11/5.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 11/Paw Patrol (2013) - s11e05.mp4;tv_show;Paw Patrol;2013;11;5;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S11/6.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 11/Paw Patrol (2013) - s11e06.mp4;tv_show;Paw Patrol;2013;11;6;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S11/7.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 11/Paw Patrol (2013) - s11e07.mp4;tv_show;Paw Patrol;2013;11;7;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S11/8.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 11/Paw Patrol (2013) - s11e08.mp4;tv_show;Paw Patrol;2013;11;8;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/PAW.Patrol.S11/9.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 11/Paw Patrol (2013) - s11e09.mp4;tv_show;Paw Patrol;2013;11;9;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Paw Patrol/Мегащенки.mp4;/mnt/synology/video/Kids/Movies/Щенячий патруль Мегащенки (2018) {imdb-tt6889128}/Щенячий патруль Мегащенки (2018) {imdb-tt6889128}.mp4;film;Щенячий патруль: Мегащенки;2018;;;552095;{imdb-tt6889128};no
/mnt/synology/video/Детское/Paw Patrol/На_старт,_внимание,_марш!.mp4;/mnt/synology/video/Kids/Movies/PAW Patrol Ready, Race, Rescue! (2019) {imdb-tt8452202}/PAW Patrol Ready, Race, Rescue! (2019) {imdb-tt8452202}.mp4;film;PAW Patrol: Ready, Race, Rescue!;2019;;;624620;{imdb-tt8452202};no
/mnt/synology/video/Детское/Paw Patrol/Улётная_помощь.mp4;/mnt/synology/video/Kids/Movies/Щенячий патруль Улётная помощь (2024) {imdb-tt13107908}/Щенячий патруль Улётная помощь (2024) {imdb-tt13107908}.mp4;film;Щенячий патруль: Улётная помощь;2024;;;743439;{imdb-tt13107908};no
/mnt/synology/video/Детское/Paw Patrol/Щенячий_патруль_в_кино.mp4;/mnt/synology/video/Kids/Movies/Paw Patrol (2023) {imdb-tt15837338}/Paw Patrol (2023) {imdb-tt15837338}.mp4;film;Paw Patrol;2023;;;893723;{imdb-tt15837338};no
/mnt/synology/video/Детское/Paw Patrol/Щенячий_патруль_Мегафильм_Videofilm_Ltd_s1s1q720.mp4;/mnt/synology/video/Kids/TV Shows/Paw Patrol (2013) {tvdb-272472}/Season 01/Paw Patrol (2013) - s01e01.mp4;tv_show;Paw Patrol;2013;1;1;57532;{tvdb-272472};no
/mnt/synology/video/Детское/Robin_Hood.mp4;/mnt/synology/video/Kids/Movies/Робин Гуд (1973) {imdb-tt0070608}/Робин Гуд (1973) {imdb-tt0070608}.mp4;film;Робин Гуд;1973;;;11886;{imdb-tt0070608};no
/mnt/synology/video/Детское/The Bad Guys/Плохие_парни_Полное_дублирование_Пифагорq720.mp4;/mnt/synology/video/Kids/Movies/The Bad Guys (2022) {imdb-tt8115900}/The Bad Guys (2022) {imdb-tt8115900}.mp4;film;The Bad Guys;2022;;;629542;{imdb-tt8115900};no
/mnt/synology/video/Детское/Академия единорогов/Season_1/1.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 01/Академия единорогов (2023) - s01e01.mp4;tv_show;Академия единорогов;2023;1;1;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_1/2.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 01/Академия единорогов (2023) - s01e02.mp4;tv_show;Академия единорогов;2023;1;2;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_1/3.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 01/Академия единорогов (2023) - s01e03.mp4;tv_show;Академия единорогов;2023;1;3;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_1/4.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 01/Академия единорогов (2023) - s01e04.mp4;tv_show;Академия единорогов;2023;1;4;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_1/5.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 01/Академия единорогов (2023) - s01e05.mp4;tv_show;Академия единорогов;2023;1;5;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_1/6.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 01/Академия единорогов (2023) - s01e06.mp4;tv_show;Академия единорогов;2023;1;6;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_1/7.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 01/Академия единорогов (2023) - s01e07.mp4;tv_show;Академия единорогов;2023;1;7;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_1/8.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 01/Академия единорогов (2023) - s01e08.mp4;tv_show;Академия единорогов;2023;1;8;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_1/9.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 01/Академия единорогов (2023) - s01e09.mp4;tv_show;Академия единорогов;2023;1;9;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_2/10.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 02/Академия единорогов (2023) - s02e10.mp4;tv_show;Академия единорогов;2023;2;10;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_2/1.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 02/Академия единорогов (2023) - s02e01.mp4;tv_show;Академия единорогов;2023;2;1;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_2/2.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 02/Академия единорогов (2023) - s02e02.mp4;tv_show;Академия единорогов;2023;2;2;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_2/3.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 02/Академия единорогов (2023) - s02e03.mp4;tv_show;Академия единорогов;2023;2;3;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_2/4.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 02/Академия единорогов (2023) - s02e04.mp4;tv_show;Академия единорогов;2023;2;4;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_2/5.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 02/Академия единорогов (2023) - s02e05.mp4;tv_show;Академия единорогов;2023;2;5;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_2/6.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 02/Академия единорогов (2023) - s02e06.mp4;tv_show;Академия единорогов;2023;2;6;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_2/7.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 02/Академия единорогов (2023) - s02e07.mp4;tv_show;Академия единорогов;2023;2;7;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_2/8.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 02/Академия единорогов (2023) - s02e08.mp4;tv_show;Академия единорогов;2023;2;8;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Академия единорогов/Season_2/9.mp4;/mnt/synology/video/Kids/TV Shows/Академия единорогов (2023) {tvdb-431911}/Season 02/Академия единорогов (2023) - s02e09.mp4;tv_show;Академия единорогов;2023;2;9;221504;{tvdb-431911};no
/mnt/synology/video/Детское/Аладдин (Дублированный)[q720].mp4;/mnt/synology/video/Kids/Movies/Аладдин (2019) {imdb-tt6139732}/Аладдин (2019) {imdb-tt6139732}.mp4;film;Аладдин;2019;;;420817;{imdb-tt6139732};no
/mnt/synology/video/Детское/Алиса_в_стране_чудес_Дублированныйq360.mp4;/mnt/synology/video/Kids/Movies/Алиса в стране чудес (2025) {imdb-tt33349068}/Алиса в стране чудес (2025) {imdb-tt33349068}.mp4;film;Алиса в стране чудес;2025;;;1417539;{imdb-tt33349068};no
/mnt/synology/video/Детское/Анастасия (Дублированный)[q480].mp4;/mnt/synology/video/Kids/Movies/Анастасия (1997) {imdb-tt0118617}/Анастасия (1997) {imdb-tt0118617}.mp4;film;Анастасия;1997;;;9444;{imdb-tt0118617};no
/mnt/synology/video/Детское/Балто/1.mp4;/mnt/synology/video/Kids/Movies/Балто (1995) {imdb-tt0112453}/Балто (1995) {imdb-tt0112453}.mp4;film;Балто;1995;;;21032;{imdb-tt0112453};no
/mnt/synology/video/Детское/Балто/2.mp4;/mnt/synology/video/Kids/Movies/Балто 2 В поисках волка (2002) {imdb-tt0281634}/Балто 2 В поисках волка (2002) {imdb-tt0281634}.mp4;film;Балто 2: В поисках волка;2002;;;25913;{imdb-tt0281634};no
/mnt/synology/video/Детское/Балто/3.mp4;/mnt/synology/video/Kids/Movies/Балто 3 Крылья перемен (2004) {imdb-tt0423849}/Балто 3 Крылья перемен (2004) {imdb-tt0423849}.mp4;film;Балто 3: Крылья перемен;2004;;;34942;{imdb-tt0423849};no
/mnt/synology/video/Детское/Белоснежка_и_семь_гномов_Дублированныйq720.mp4;/mnt/synology/video/Kids/Movies/Белоснежка и семь гномов (1938) {imdb-tt0029583}/Белоснежка и семь гномов (1938) {imdb-tt0029583}.mp4;film;Белоснежка и семь гномов;1938;;;408;{imdb-tt0029583};no
/mnt/synology/video/Детское/Бешеные_скачки_Дублированный_Провайдер_2q720.mp4;/mnt/synology/video/Kids/Movies/Бешеные скачки (2005) {imdb-tt0376105}/Бешеные скачки (2005) {imdb-tt0376105}.mp4;film;Бешеные скачки;2005;;;6439;{imdb-tt0376105};no
/mnt/synology/video/Детское/Блуи/Сезон 1/01.mkv;/mnt/synology/video/Kids/TV Shows/Блуи (2018) {tvdb-353546}/Season 01/Блуи (2018) - s01e01.mkv;tv_show;Блуи;2018;1;1;82728;{tvdb-353546};no
/mnt/synology/video/Детское/Блуи/Сезон 1/02.mkv;/mnt/synology/video/Kids/TV Shows/Bluey (2018) {tvdb-353546}/Season 01/Bluey (2018) - s01e02.mkv;tv_show;Bluey;2018;1;2;82728;{tvdb-353546};no
/mnt/synology/video/Детское/Блуи/Сезон 1/03.mkv;/mnt/synology/video/Kids/TV Shows/Блуи (2018) {tvdb-353546}/Season 01/Блуи (2018) - s01e03.mkv;tv_show;Блуи;2018;1;3;82728;{tvdb-353546};no
/mnt/synology/video/Детское/Блуи/Сезон 1/04.mkv;/mnt/synology/video/Kids/TV Shows/Блуи (2018) {tvdb-353546}/Season 01/Блуи (2018) - s01e04.mkv;tv_show;Блуи;2018;1;4;82728;{tvdb-353546};no
/mnt/synology/video/Детское/Блуи/Сезон 1/05.mkv;/mnt/synology/video/Kids/TV Shows/Блуи (2018) {tvdb-353546}/Season 01/Блуи (2018) - s01e05.mkv;tv_show;Блуи;2018;1;5;82728;{tvdb-353546};no
/mnt/synology/video/Детское/Блуи/Сезон 1/06.mkv;/mnt/synology/video/Kids/TV Shows/Блуи (2018) {tvdb-353546}/Season 01/Блуи (2018) - s01e06.mkv;tv_show;Блуи;2018;1;6;82728;{tvdb-353546};no
